Product,Price,Sold,Location,LazMall,Reviews
ใหม่ONEMYTH M17 Pro Miniสมาร์ทโฟน 4G Dual SIM 4.0 ''HDเต็มหน้าจอ 2000MAh 2GB + 16GB 3GB + 64GB Android 12 Play Storeขนาดเล็ก,"฿1,878.53",20,Overseas,No,0
โทรศัพท์รุ่น อินฟินิก สมาร์ท6พลัส หน้าจอ6.82นิ้ว แรม2+2 รอม64 แอนดรอยด์12 แบตเตอรี่5000mAh (มือ/สองพร้อมใช้),"฿1,199.00",0,Maha Sarakham,No,0
Galaxy A51 Ram 6GB/rom128 genuine machine Sumsung shop warranty 30 days used phone,"฿2,990.00",14,Suphanburi,No,10
"Vivo Y28S 5G【8+256Gb】6.56 Inch Big Screen, 5,000Mah Battery, Durable, Waterproof, Dustproof, Standard Ip54, Genuine Center Machine, 5 Year Center Warranty","฿3,959.01",82,Samut Sakhon,No,61
OPPO A15s สมาร์ทโฟน RAM4GB ROM128GB จอ 6.52 นิ้ว แบต 4230 mAh รับประกัน 12 เดือน,"฿2,089.00",20,Bangkok,Yes,8
"【สินค้าใหม่แท้】มือถือ Y20S สมาร์ทโฟนแท้ 100% Ram 8GB Rom 256GB เครื่องใหม่แท้ 100% หน้าจอใหญ่ 6.51นิ้ว (รับประกัน 1 ปี, อุปกรณ์เสริมครบชุดฟรี)","฿1,999.00",0,Samut Prakan,No,0
"Oppo A57, wide screen, beautiful RAM, 4 ROM, 64/128 Android, 12 Battery, durable, fast charging, normal use with charger set","฿2,190.00",0,Maha Sarakham,No,0
Vivo V40 Lite 5G | 8GB RAM + 256GB ROM | 6.67-inch 120Hz AMOLED display | Snapdragon 4 Gen 2 | 80W Quick Charge,"฿4,652.01",127,Samut Sakhon,No,62
Samsung Galaxy A06 5G (6/128) ประกันศูนย์ 12 เดือน [ หน้าจอ6.7 นิ้ว แบต5000mAh ] (zeropoint),"฿3,899.00",101,Khon Kaen,No,53
【COD】ของแท้100% 2025 ใหม่ A16 5G 7.5 นิ้ว โทรศัพท์มือถือ รองรับ2ซิม Smartphone 4G/5G แรม16GB รอม1TB มือถือ Android12.0 Mobile phone มือถือ ส่งฟรี มือถือราคาถูกๆ รับเล่นเกม โทรศัพท์ V30 5G มือถือ,"฿1,688.00",0,Udon Thani,No,0
2025 New Onemyth S26 Pro Android 12.0 Mini 4g Smartphone 4.0 Lnch Full Screen High Definition 2000Mah 2g 16Gb Play Store Dual Sim Standby Cute Mobile Phone,"฿1,788.00",0,China,No,0
มือถืออินฟินิก hot20i จอ6.6 ram 4rom64 Android 12 แบตทนมีระบบชาร์จไว พร้อมส่ง ฟรีชุดชาร์จ(รองรับได้ทุกการใช้งาน),"฿1,490.00",0,Maha Sarakham,No,0
Samsung Galaxy A06 5G (6/128GB) (ทางร้านจะทำการ Activate แกะเช็คสภาพสินค้าก่อนนำส่ง),"฿4,299.00",406,Bangkok,Yes,134
โทรศัพท์ S24 Ultra ใหม่เอี่ยม สมาร์ทโฟน รองรับ Google Play Store เมนูภาษาไทยโทรศัพท์มือถือใหม่ล่าสุด,"฿3,599.00",78,Pathum Thani,No,27
วี โว้ y03 หน้าจอ6.56 แรม4 รอม64 แอนดอย14 เเบตทน พร้อมชุดชาร์จ,"฿1,790.00",0,Maha Sarakham,No,0
อินฟินิกซ์สมาร์ท4,฿999.00,0,Maha Sarakham,No,0
Samsung Galaxy A16 LTE 4/128GB,"฿3,990.00",124,Chachoengsao,Yes,2
Oppo A16 100% Genuine |   Ram 6Gb Rom 128Gb |   Fingerprint Unlock |   Big Screen 6.52 |   Battery 5000Mah 🔋   5 Year Warranty,"฿2,999.00",0,Ratchaburi,No,0
(รับประกันศูนย์ไทย 1 ปี) Redmi A5 3G+64G / 4G+128G แบตเตอรี่อายุการใช้งานยาวนานขนาดใหญ่ 5200mAh กล้องคู่ AI 32MP,"฿2,299.00",19,Bangkok,Yes,907
โทรศัพท์มือถือ Reno8 pro เครื่องใหม่ 7.5นิ้ว HD 5G Dual Sim smartphone 16+512GB โทรศัพท์มือถือราคาถูก 7800mAh โทรศัพท์ รองรับภาษาไทย ระบบนำทาง มือถือแรงๆ เหมาะสำหรับ Facebook จัดส่งฟรี เมนูภาษาไทย โทรศัพท์มือถือ โทรศัพท์เล่นเกม แอปธนาคาร,฿989.00,10,Samut Sakhon,No,0
Huawe! Y5 lite สีดำ USED รอม16แรม1 แท้ศูนย์ไทย,฿990.00,0,Bangkok,No,0
มือถือ OPPO Reno4 Z 5G จอ6.57 นิ้ว แรม12 รอม256 GB.แบตเตอรี่ 4000mAh (ติดฟิล์มกระจกให้ฟรี+ฟรีเคสใส) ประกันร้าน 1 ปี.,"฿3,099.00",72,Bangkok,Yes,33
Samsung Galaxy A06 6 + 128GB | 5G fast charge 25w 6.7 inch non-slip 2025 latest model Samsung Galaxy A06 6 + 128GB | 5G fast charge 25w 6.7 inch screen slip on,"฿3,399.00",0,Samut Sakhon,No,0
สมาร์ทโฟน A17 (RAM6GB + ROM128GB) กล้อง AI 50MP ดีไซน์ให้ความรู้สึกเหมือนหนังระดับพรีเมี่ยมรับประกัน 12 เดื,"฿2,700.00",0,Bangkok,No,2
ข้อเสนอพิเศษตอนนี้ ✨ใหม่✨ C75 8GB RAM+256GB ROM/หน้าจอ 6.88'' 120Hz/แบตเตอรี่ 5160 mAh/รองรับ NFC/สมาร์ทโฟน,"฿3,299.00",0,Samut Sakhon,No,4
ZTE Blade A35e (2+64) AI Camera สมาร์ทโฟน สำหรับสายเพลง หน้าจอ 6.52 นิ้ว รับประกันศูนย์ไทย 1 ปี,"฿1,999.00",67,Bangkok,Yes,28
Redmi Note 14 5G Redmi Note 14 4G โทรศัพท์มือถือ ประกันศูนย์ไทย ส่งด่วน,"฿5,690.00",273,Bangkok,Yes,126
Asus ROG Phone 9 Pro (16/512GB),"฿10,500.00",0,Chiang Mai,No,0
สมาร์ทโฟน Infinix SMART 10 Plus [8+128GB] by Banana IT,"฿3,399.00",11,Samut Prakan,Yes,9
【ใหม่เอี่ยม 100% 】โทรศัพท์มือถือ Xlao m1 K60 หน้าจอ7.5นิ้ว Smartphone 4G/5G 16GB+512GB 24+58MP โทรศัพท์บางๆ ราคาถูก ใช้งานได้เร็ว เรียนรู้ อินเทอร์เน็ต เล่นเกม ฟังเพลง โทรศัพท์มือถือ แบตเตอรี่ 7000mAh กล้อง HD ปลดล็อคด้วยใบหน้า ระบบนำทาง GPS ใส่ได้สองซิม,"฿1,629.00",14,Bangkok,No,2
(ส่งฟรี)โทรศัพท์มือถือ Realmi C35s 6.9 นิ้ว รองรับแอพธนาคาร ไลน์ ยูทูปและแอปอื่นๆ สมาร์ทโฟน Ram 16GB+Rom 512GB 6800mAh โทรศัพท์มือถือ โทรศัพท์เล่นเกมลื่น Mobiles Android 11.0 Smartphone มีประกัน พร้อมส่งในไทย มีบริการเก็บเงินปลายทาง,"฿1,144.00",15,Bangkok,No,7
[New] OPPO A5x (4+128G) โทรศัพท์มือถือ ดีไซน์สวย ทนทาน กันน้ำ/กันฝุ่น IP65 กล้อง 32 MP ชาร์จไว 45W แบตเตอรี่ขนาดใหญ่ 6000 mAh รับประกัน 12 เดือน,"฿3,999.00",432,Samut Prakan,Yes,169
"Samsung Galaxy A06 4G/5G (4/64GB , 4/128GB) โทรศัพท์มือถือ เครื่องศูนย์ไทย เครื่องใหม่แท้ รับประกันศูนย์ไทย 1 ปี","฿3,090.00",70,Bangkok,No,25
โทรศัพท์มือถือ รุ่น A72  ( แรม 8 รอม 128 ) จอHD 6.5 นิ้ว ฟรีเคสใส+ฟิล์มกระจก และอุปกรณ์ชาร์จ รับประกันสินค้า 3 เดือน,"฿1,790.00",0,Chonburi,No,2
"HONOR X6c (6/128GB,6/256GB) โทรศัพท์มือถือ เครื่องศูนย์ไทย เครื่องใหม่แท้ รับประกันศูนย์ไทย 1 ปี","฿3,890.00",0,Bangkok,No,1
Ais kingcomm c500 4G (โทรศัพท์มือ 2)ฟรีสายชาร์จ,฿549.00,25,Maha Sarakham,No,9
【รับประกัน 1 ปี】xiqoml Radml Note 12 pro 7.5นิ้ว โทรศัพท์มือถือ 5Gสมาร์ทโฟน 16+512GB โทรศัพท์มือถือระดับไฮเอนด์ 32+64MP 6800mAh  Smartphone Android12.0 4G/5G เล่นเกมระดับมืออาชีพบนโทรศัพท์มือถือระดับไฮเอนด์ โทรศัพท์สำห รับเล่นเกม โทรศัพท์ ถูกๆ ดี 5G,"฿1,629.00",15,Bangkok,No,4
"OSCAL Marine 2 Rugged Phone 11000mAh, 6.56'' HD+ Display Unisoc T615, Up to 24(8+16)GB RAM 256GB, Android 15 NFC Smartphone","฿4,980.00",0,China,No,0
"🔥 OPPO A58, a large screen mobile phone, 6.72"" FHD + 90Hz | RAM 6GB + ROM 128GB | 50MP AI camera, very clear 📸 | 5000mAh battery, fast charging 33W ⚡ | Helio G85 chip, smooth and powerful","฿3,068.01",144,Samut Sakhon,No,31
Redmi 13C รุ่นล่าสุด (8GB + 256GB) - 6.74 นิ้ว HD + 90Hz - แบตเตอรี่ขนาดใหญ่ 5000mAh - การชาร์จเร็ว Type-C 18W - โทรศัพท์มือถือ,"฿2,699.00",124,Bangkok,No,42
OPPO A53s,"฿2,559.00",59,Bangkok,No,24
Redmi Note 12 สเปค 6/128GB รองรับ 4G และ 5G สินค้าตัวโชว์ศูนย์ไทย กล่องแกะซีลค้างสต๊อก สภาพดี รอยน้อย อุปกรณ์แท้ศูนย์ ประกันร้าน 3 เดือน,"฿3,790.00",24,Samut Prakan,No,14
POCO C75 5G (8GB+256GB) ของแท้ จอใหญ่ 120Hz กล้องชัด 50MP แบต5160mAh ชาร์จไว 18W,"฿2,940.00",0,Bangkok,No,0
Vivo V40 Lite 5G New mobile phone 6.78 inch AMOLED screen RAM 8GB ROM 256GB camera clear battery genuine insurance center Thailand,"฿4,652.01",80,Samut Sakhon,No,60
"【สินค้าพร้อมส่ง】มือถือ Y17 สมาร์ทโฟนแท้ 100% Ram 8GB Rom 256GB เครื่องใหม่แท้ 100% หน้าจอใหญ่ 6.35นิ้ว (รับประกัน 1 ปี, อุปกรณ์เสริมครบชุดฟรี)","฿1,299.00",0,Samut Prakan,No,0
"POCO C75 โทรศัพท์มือถือ 8GB +256GB โทรศัพท์ 6.88"" อัตรารีเฟรชเรท 120Hz 5160mAh","฿2,999.00",70,Bangkok,No,25
[ NEW พร้อมส่ง ] Samsung Galaxy A07 Ram 4GB Rom 64GB เครื่องประกันศูนย์ ออกใบกำกับภาษีได้ | Muntookdee,"฿2,999.00",5,Bangkok,No,2
"Samsung Galaxy A07 (4+64)(4+128) หน้าจอ HD+ 6.67"" กล้องคู่ 50MP แบตเตอรี่ 5,000mAh. IP64 กันน้ำ ประกันศูนย์ 1ปี","฿2,950.00",0,Nakhon Nayok,No,1
Samsung Galaxy A55 (12+256GB)รุ่น 5G หน้าจอชัด สีสด มาพร้อมกล้อง 50 MP+ Cantata Coffee(By Lazada Supertphone),"฿10,750.00",20,Bangkok,No,846
【CAN COD+READY】Original phone S22 Ultra S22Ultra 6.8 Inch HD full screen hp 16G RAM 1TB ROM 16MP 64MP cheap cellphone washing warehouse Android 12.0 Face Recognition Unlocked Mobile Phones Qualcomm 888+ 6800Mah,"฿1,695.00",0,China,No,0
Free shipping Redmi 13C 5g (8GB RAM + 256GB ROM) mobile phone battery 5000mAh 2 years warranty,"฿2,771.01",0,Samut Sakhon,No,2
"โทรศัพท์มือถือ VIVO Y17 จอ 6.35 นิ้วเต็มหน้าจอ 4G มือถือ vivo สมาร์ทโฟนแบตเตอรี่ 5,000 mAh 8+256GB มีประกัน1 ปี","฿1,516.00",0,Bangkok,No,0
Redmi A3 smartphone (6GB/128GB) 6.71 inch MediaTek Helio G36 battery 5000mAh 10W Type-C 1-year shop warranty,"฿2,069.00",0,Bangkok,No,0
"Oppo A97 5g Smartphone 8Gb 256Gb Mediatek Dimensity 810 90Hz Ips Lcd 48Mp Camera 5000 Mah 6.58""","฿3,199.00",0,Pathum Thani,No,0
"ออป โป้ เอ3s จอกว้าง6.2 แรม2รอม16 แอนดอย 8.1 แบต4,230 มีระบบชาร์จไว สวยๆพร้อมส่ง ชุดชาร์จฟรี",฿990.00,0,Maha Sarakham,No,0
สมาร์ทโฟน S25 Ultra 5G Smartphones โทรศัพท์ 16+512GB Android14.0 7800mAh เมนูภาษาไทยโทรศัพท์มือถือใหม่ล่าสุด,"฿3,599.00",41,Pathum Thani,No,2
m-horse รุ่น M16 pro max+ มือถือ4G ซีพียู8คอร์ จอใหญ่ 6.6นิ้ว แรม 8GB รอม128GB รองรับทุกเครือข่าย สแกนนิ้ว ประกันศูนย์ไทย,"฿2,990.00",20,Bangkok,Yes,5
Lnfinix note12 Black used 256 RAM 8 genuine Thai Center,"฿2,390.00",0,Bangkok,No,0
โทรศัพท์สมาร์ทโฟน Samsung Galaxy A10 จอกว้างกว้าง 6.2 นิ้ว ความละเอียด 1520 x 720 พิกเซล,"฿1,779.00",0,Bangkok,No,0
Huawe! Y6p ดำ USED รอม64แรม4 แท้ศูนย์ไทย,"฿1,090.00",0,Bangkok,No,0
Google Pixel 9 Pro XL 16GB+1TB Unlocked SIM+eSIM Android Mobile Phone,"฿7,600.00",5,Lampang,No,0
Nubia Neo 2 5G - นูเบีย จอ6.72 นิ้ว 8+256GB กล้อง50MP + 2MP Dual Camera Li-Pol 6000 mAh 33W Fast Charging,"฿5,550.00",375,Nakhon Si Thammarat,No,143
【ของแท้100%】2025 New V50 5G 7.5นิ้ว โทรศัพท์มือถือ รองรับ2ซิม Smartphone 4G/5G โทรศัพท์สมา แรม16GB รอม1TB โทรศัพท์ถูกๆ Mobile phone ส่งฟรี โทรศัพท์ราคาถูกๆ รับเล่นเกม โทรศัพท์มือถือของแท้ โทรศัพท์ ถูกๆ ดี A58 V30 5G มือถือ,"฿1,688.00",0,Bangkok,No,0
มือถือเหว่ย วาย5พาม ram 2 rom 16 จอ 5.7 นิ้วรับประกันหลังการขาย,฿799.00,0,Maha Sarakham,No,0
ซี11 หน้าจอ6.52นิ้ว แรม2 รอม32  แอนดรอยด์10 แบตเตอรี่5000mAh,"฿1,052.00",0,Maha Sarakham,No,0
มือถือโทรศัพท์ เรียวมี รุ่น V3 (RAM 8 ROM 256 GB.)จอ 6.5นิ้ว แถมฟรีอุปกรณ์ครบชุด รับประกัน 6 เดือน,"฿1,790.00",0,Chonburi,No,0
